timestamp,dvol,lee_mykland_jump,lee_mykland_jump_standard,T_statistic,L_statistic
2023-12-30 00:00:00,62.16,0,0,-10.456449125320418,-1.1683341864724406
2023-12-30 01:00:00,62.37,0,0,-12.096111094682046,0.7224906632170358
2023-12-30 02:00:00,62.49,0,0,-13.239414064874241,0.4116130348377466
2023-12-30 03:00:00,62.2,0,0,-11.092886729545015,-0.9952792586264304
2023-12-30 04:00:00,62.41,0,0,-12.100505023812852,0.7212959018081486
2023-12-30 05:00:00,62.28,0,0,-13.112076840092744,-0.4462375354964106
2023-12-30 06:00:00,62.08,0,0,-12.222689636834968,-0.6880724573572247
2023-12-30 07:00:00,62.32,0,0,-11.720249207351896,0.8246919652146313
2023-12-30 08:00:00,63.05,0,0,-5.632819316565955,2.479936302640431
2023-12-30 09:00:00,63.23,0,0,-12.524528065123869,0.6059990112221103
2023-12-30 10:00:00,62.91,0,0,-10.791943613703973,-1.0771092586954496
2023-12-30 11:00:00,63.96,0,0,-1.9446746801751276,3.4827865423177
2023-12-30 12:00:00,63.59,0,0,-10.304521160883729,-1.2096452007004812
2023-12-30 13:00:00,63.16,0,0,-9.551477801627213,-1.414406615387513
2023-12-30 14:00:00,63.34,0,0,-12.575453890089733,0.592151675825102
2023-12-30 15:00:00,63.51,0,0,-12.703704202032922,0.5572788959449795
2023-12-30 16:00:00,64.33,0,0,-4.977961397514219,2.657999932411267
2023-12-30 17:00:00,64.23,0,0,-13.569848204633049,-0.32176407582865707
2023-12-30 18:00:00,64.36,0,0,-13.215039868779066,0.4182406676466125
2023-12-30 19:00:00,64.2,0,0,-12.857428595351067,-0.5154794114122351
2023-12-30 20:00:00,64.07,0,0,-13.206111744141829,-0.4206683305543997
2023-12-30 21:00:00,63.66,0,0,-9.851085878378232,-1.3329396282703712
2023-12-30 22:00:00,63.24,0,0,-9.71916129723457,-1.3688114854946893
2023-12-30 23:00:00,63.11,0,0,-13.189644002762378,-0.4251461046162886
2023-12-31 00:00:00,62.88,0,0,-11.980436860972787,-0.7539438583697436
2023-12-31 01:00:00,63.13,0,0,-11.744361210215,0.8181356258531612
2023-12-31 02:00:00,63.02,0,0,-13.43172347936932,-0.3593218257252664
2023-12-31 03:00:00,62.82,0,0,-12.345478384948295,-0.6546847414146028
2023-12-31 04:00:00,62.66,0,0,-12.822297917359,-0.5250318591380503
2023-12-31 05:00:00,62.64,0,0,-14.511369649549138,-0.06575323574962555
2023-12-31 06:00:00,63.08,0,0,-9.412353501980046,1.4522361614062465
2023-12-31 07:00:00,63.42,0,0,-10.656428049170916,1.1139575468648009
2023-12-31 08:00:00,63.14,0,0,-11.385136302089505,-0.9158131360183358
2023-12-31 09:00:00,64.4,0,0,0.1714123065091312,4.058175674521294
2023-12-31 10:00:00,64.52,0,0,-13.351206368159454,0.38121538257718873
2023-12-31 11:00:00,64.55,0,0,-14.4030482741317,0.09520710158441388
2023-12-31 12:00:00,64.12,0,0,-9.718205425297832,-1.369071398403581
2023-12-31 13:00:00,64.96,0,0,-5.02314220903532,2.6457147342615848
2023-12-31 14:00:00,64.44,0,0,-8.805681926183766,-1.6171973533263284
2023-12-31 15:00:00,63.92,0,0,-8.791266215543416,-1.621117155908946
2023-12-31 16:00:00,63.96,0,0,-14.291702851342446,0.12548324174155334
2023-12-31 17:00:00,64.1,0,0,-13.138999761268066,0.4389168741299665
2023-12-31 18:00:00,64.29,0,0,-12.569135294264846,0.5938697769198605
2023-12-31 19:00:00,64.36,0,0,-13.950155105961084,0.2183541218413418
2023-12-31 20:00:00,64.56,0,0,-12.462113089240765,0.6229703829265218
2023-12-31 21:00:00,64.86,0,0,-11.331903962312522,0.930287640130021
2023-12-31 22:00:00,64.62,0,0,-12.017918395972847,-0.7437521847603633
2023-12-31 23:00:00,64.71,0,0,-13.723429804042757,0.280003418652054
2024-01-01 00:00:00,64.87,0,0,-12.924849701785668,0.4971468134766479
2024-01-01 01:00:00,64.56,0,0,-11.210743494447142,-0.9632326073743398
2024-01-01 02:00:00,64.34,0,0,-12.232922674626515,-0.6852899730965422
2024-01-01 03:00:00,64.67,0,0,-10.981962244979082,1.0254409406915577
2024-01-01 04:00:00,64.69,0,0,-14.52513645887333,0.0620098771258526
2024-01-01 05:00:00,64.52,0,0,-12.812154356256771,-0.5277900136264015
2024-01-01 06:00:00,64.49,0,0,-14.410133723979122,-0.09328048379193472
2024-01-01 07:00:00,64.43,0,0,-14.066526531593812,-0.18671135194130575
2024-01-01 08:00:00,64.7,0,0,-11.668090838746336,0.8388744438357646
2024-01-01 09:00:00,64.5,0,0,-12.472095701647582,-0.6202559922960668
2024-01-01 10:00:00,64.0,0,0,-9.03297624337792,-1.555393334517971
2024-01-01 11:00:00,64.13,0,0,-13.260277784323929,0.40593994223605434
2024-01-01 12:00:00,64.17,0,0,-14.294018379238974,0.12485362226212686
2024-01-01 13:00:00,64.21,0,0,-14.29386924525886,0.12489417355890303
2024-01-01 14:00:00,64.39,0,0,-12.688749859512457,0.5613451589198344
2024-01-01 15:00:00,64.37,0,0,-14.523900618276196,-0.062345916831782075
2024-01-01 16:00:00,64.08,0,0,-11.419305955655666,-0.906522002224286
2024-01-01 17:00:00,63.91,0,0,-12.794110780211186,-0.5326962758112974
2024-01-01 18:00:00,65.68,1,0,5.250759740133453,5.439310443736589
2024-01-01 19:00:00,65.85,0,0,-12.873277635007437,0.5111698696818977
2024-01-01 20:00:00,66.64,0,0,-6.105973189354435,2.3512801566617045
2024-01-01 21:00:00,66.25,0,0,-10.51679979559884,-1.1519241239287366
2024-01-01 22:00:00,65.95,0,0,-11.484638098446743,-0.8887574182624226
2024-01-01 23:00:00,66.81,0,0,-5.473487870606187,2.523260411242973
2024-01-02 00:00:00,67.66,0,0,-5.832881818494125,2.4255369371628785
2024-01-02 01:00:00,67.04,0,0,-8.323154477937194,-1.7484022855706547
2024-01-02 02:00:00,66.38,0,0,-7.894405079420981,-1.8649843286990486
2024-01-02 03:00:00,66.43,0,0,-14.231297584056698,0.14190814985865005
2024-01-02 04:00:00,66.38,0,0,-14.23110933733028,-0.1419593363747223
2024-01-02 05:00:00,66.13,0,0,-12.136750933750921,-0.7114402092981379
2024-01-02 06:00:00,65.85,0,0,-11.812504383218574,-0.7996066894593117
2024-01-02 07:00:00,66.02,0,0,-12.96581716123304,0.486007275693777
2024-01-02 08:00:00,66.01,0,0,-14.64814914632417,-0.028561269423161194
2024-01-02 09:00:00,65.64,0,0,-10.847194872865764,-1.0620857864741717
2024-01-02 10:00:00,65.72,0,0,-13.87518281832278,0.23873997544517472
2024-01-02 11:00:00,65.6,0,0,-13.417917662263681,-0.36307579102714777
2024-01-02 12:00:00,65.45,0,0,-13.05993870729236,-0.46041451176227527
2024-01-02 13:00:00,65.71,0,0,-11.811890239058675,0.7997736825354166
2024-01-02 14:00:00,65.74,0,0,-14.414351596283774,0.0921335943207591
2024-01-02 15:00:00,65.05,0,0,-6.906745080509508,-2.1335407884579825
2024-01-02 16:00:00,65.13,0,0,-13.830377335163993,0.250923117364635
2024-01-02 17:00:00,64.9,0,0,-12.09589185606875,-0.7225502767944751
2024-01-02 18:00:00,64.49,0,0,-10.003224886269827,-1.2915712288255887
2024-01-02 19:00:00,64.33,0,0,-12.889838201526306,-0.5066668553644081
2024-01-02 20:00:00,64.15,0,0,-12.623751262733855,-0.5790190477676147
2024-01-02 21:00:00,64.01,0,0,-13.087961664443943,-0.4527947375759164
2024-01-02 22:00:00,63.94,0,0,-13.918471992627307,-0.2269691358749545
2024-01-02 23:00:00,63.75,0,0,-12.476820927336046,-0.6189711474265223
2024-01-03 00:00:00,63.91,0,0,-12.81627791501298,0.5266687691268815
2024-01-03 01:00:00,64.02,0,0,-13.419321130124528,0.36269417148144356
2024-01-03 02:00:00,63.97,0,0,-14.146810774531772,-0.16488111473254174
2024-01-03 03:00:00,63.74,0,0,-11.957785943641005,-0.7601029112580049
2024-01-03 04:00:00,63.44,0,0,-11.097557857323237,-0.9940091236198663
2024-01-03 05:00:00,62.72,0,0,-5.954645230967121,-2.392428022133461
2024-01-03 06:00:00,62.69,0,0,-14.38454004518127,-0.10023970840134823
2024-01-03 07:00:00,62.38,0,0,-10.934258507373823,-1.0384121523460308
2024-01-03 08:00:00,62.47,0,0,-13.641636475139839,0.3022439942208481
2024-01-03 09:00:00,62.47,0,0,-14.753187853464976,0.0
2024-01-03 10:00:00,62.32,0,0,-12.894636612186215,-0.5053621106337166
2024-01-03 11:00:00,62.75,0,0,-9.441658942475431,1.4442676647983141
2024-01-03 12:00:00,63.94,0,0,-0.43933382556535666,3.892106562456254
2024-01-03 13:00:00,64.3,0,0,-10.51692887180787,1.1518890265776502
2024-01-03 14:00:00,65.23,0,0,-3.9486378267185422,2.937885211175188
2024-01-03 15:00:00,64.74,0,0,-9.133551976715186,-1.5280456005685517
2024-01-03 16:00:00,64.99,0,0,-11.884385030472446,0.7800614895190936
2024-01-03 17:00:00,64.86,0,0,-13.263383731755358,-0.40509539831678976
2024-01-03 18:00:00,64.89,0,0,-14.409151122806046,0.09354766469698979
2024-01-03 19:00:00,65.06,0,0,-12.806791573612534,0.5292482177887451
2024-01-03 20:00:00,64.9,0,0,-12.921408141716881,-0.4980826144497957
2024-01-03 21:00:00,65.28,0,0,-10.415441748407728,1.179484578287245
2024-01-03 22:00:00,65.35,0,0,-13.95730315193447,0.21641048342030375
2024-01-03 23:00:00,65.17,0,0,-12.704204639082032,-0.5571428211799904
2024-01-04 00:00:00,65.25,0,0,-13.84197380098607,0.24776990086267603
2024-01-04 01:00:00,65.0,0,0,-11.90251580596533,-0.7751315167709618
2024-01-04 02:00:00,63.83,0,0,-1.3302139748824084,-3.6498656908670597
2024-01-04 03:00:00,64.16,0,0,-10.976113975354638,1.027031154517963
2024-01-04 04:00:00,64.2,0,0,-14.296107957606125,0.12428544113776334
2024-01-04 05:00:00,63.81,0,0,-10.245896924437215,-1.2255858254230563
2024-01-04 06:00:00,64.26,0,0,-9.555817321014429,1.4132266486327894
2024-01-04 07:00:00,64.46,0,0,-12.453386166628771,0.6253433366189368
2024-01-04 08:00:00,64.51,0,0,-14.179133809417673,0.1560920984443568
2024-01-04 09:00:00,64.68,0,0,-12.804896854529018,0.529763414364356
2024-01-04 10:00:00,65.18,0,0,-9.063672595012632,1.5470466326857424
2024-01-04 11:00:00,64.92,0,0,-11.808932678005537,-0.8005778784397031
2024-01-04 12:00:00,64.87,0,0,-14.185641834307196,-0.1543224893417508
2024-01-04 13:00:00,65.05,0,0,-12.707429107363673,0.5562660500368064
2024-01-04 14:00:00,65.49,0,0,-9.746043829274159,1.3615018064129556
2024-01-04 15:00:00,65.9,0,0,-10.120201952413794,1.2597637780923066
2024-01-04 16:00:00,65.65,0,0,-11.918786491519478,-0.7707073245235405
2024-01-04 17:00:00,65.51,0,0,-13.1502433243548,-0.43585961606446044
2024-01-04 18:00:00,65.34,0,0,-12.797458537022559,-0.5317859810556254
2024-01-04 19:00:00,65.18,0,0,-12.892213799311795,-0.5060209021702068
2024-01-04 20:00:00,65.34,0,0,-12.884219016983758,0.5081947782418583
2024-01-04 21:00:00,65.11,0,0,-12.065059827552842,-0.7309338707787861
2024-01-04 22:00:00,65.5,0,0,-10.207205946668033,1.2361063608560543
2024-01-04 23:00:00,65.34,0,0,-12.893276770537037,-0.5057318676953961
2024-01-05 00:00:00,65.34,0,0,-14.753187853464976,0.0
2024-01-05 01:00:00,66.15,0,0,-5.383819666201395,2.5476422587962118
2024-01-05 02:00:00,65.83,0,0,-11.084149037733933,-0.9976551405917174
2024-01-05 03:00:00,66.24,0,0,-10.06850196455765,1.2738216175548023
2024-01-05 04:00:00,66.53,0,0,-11.46582500054392,0.8938729225609146
2024-01-05 05:00:00,66.77,0,0,-12.046598485716654,0.7359537284336377
2024-01-05 06:00:00,66.83,0,0,-14.07786227555149,0.1836290288044335
2024-01-05 07:00:00,67.34,0,0,-9.031249572817192,1.5558628367084724
2024-01-05 08:00:00,66.99,0,0,-10.84025463761923,-1.0639729186955407
2024-01-05 09:00:00,67.07,0,0,-13.857048415315058,0.24367093455758476
2024-01-05 10:00:00,67.87,0,0,-5.851045203761848,2.4205980974304673
2024-01-05 11:00:00,68.2,0,0,-11.125371766699462,0.9864461920013258
2024-01-05 12:00:00,68.05,0,0,-13.104326486286801,-0.44834494855586166
2024-01-05 13:00:00,67.97,0,0,-13.86766857599194,-0.24078318699607798
2024-01-05 14:00:00,67.64,0,0,-11.037209649062293,-1.0104185167118374
2024-01-05 15:00:00,67.09,0,0,-8.519659637766619,-1.694970203572481
2024-01-05 16:00:00,66.81,0,0,-11.569578790382739,-0.8656610373814045
2024-01-05 17:00:00,66.94,0,0,-13.273197696587708,0.40242686496069624
2024-01-05 18:00:00,67.14,0,0,-12.480005907469371,0.6181051135788915
2024-01-05 19:00:00,67.35,0,0,-12.37469872802506,0.6467393838033946
2024-01-05 20:00:00,67.11,0,0,-12.036779838461106,-0.7386235349960965
2024-01-05 21:00:00,67.0,0,0,-13.505572968747893,-0.3392412742760094
2024-01-05 22:00:00,66.5,0,0,-9.06278522933528,-1.5472879179307497
2024-01-05 23:00:00,67.64,0,0,-2.008260324790856,3.465496851909756
2024-01-06 00:00:00,67.47,0,0,-12.874459653030039,-0.5108484649719056
2024-01-06 01:00:00,67.26,0,0,-12.427639160789122,-0.6323442526682955
2024-01-06 02:00:00,66.83,0,0,-9.977323597222906,-1.2986140963076174
2024-01-06 03:00:00,66.89,0,0,-14.085223493965742,0.18162742627013798
2024-01-06 04:00:00,67.1,0,0,-12.419996058866124,0.6344225026695908
2024-01-06 05:00:00,67.48,0,0,-10.547064545938674,1.1436947796040586
2024-01-06 06:00:00,67.46,0,0,-14.529805700508161,-0.06074025498403089
2024-01-06 07:00:00,68.36,0,0,-4.761436371156071,2.716875653400314
2024-01-06 08:00:00,68.06,0,0,-11.45672905538643,-0.8963462178572201
2024-01-06 09:00:00,68.07,0,0,-14.64307926585229,0.029939830013273324
2024-01-06 10:00:00,68.65,0,0,-8.395221615558954,1.7288063766890653
2024-01-06 11:00:00,69.1,0,0,-9.875192201556267,1.3263848332825896
2024-01-06 12:00:00,69.86,0,0,-6.640292676988819,2.2059923550523983
2024-01-06 13:00:00,70.17,0,0,-11.48306865025337,0.8891841698277907
2024-01-06 14:00:00,70.37,0,0,-12.645792045713558,0.5730258976411866
2024-01-06 15:00:00,70.83,0,0,-9.926114425542485,1.3125384770346273
2024-01-06 16:00:00,70.9,0,0,-14.020713790781496,0.19916837915509306
2024-01-06 17:00:00,71.42,0,0,-9.338029036591733,1.472445864462116
2024-01-06 18:00:00,71.8,0,0,-10.834853411777445,1.0654415760189386
2024-01-06 19:00:00,71.55,0,0,-12.003823659510301,-0.7475847106597504
2024-01-06 20:00:00,71.41,0,0,-13.201734531047023,-0.42185854667497485
2024-01-06 21:00:00,72.31,0,0,-4.856698952250724,2.6909726285188014
2024-01-06 22:00:00,71.69,0,0,-8.02150762093151,-1.8304236412032997
2024-01-06 23:00:00,71.39,0,0,-11.469721958497528,-0.8928132935053652
2024-01-07 00:00:00,71.36,0,0,-14.423780037364184,-0.089569889442166
2024-01-07 01:00:00,71.33,0,0,-14.423439024199261,-0.08966261496350283
2024-01-07 02:00:00,71.76,0,0,-10.03010566573789,1.2842620262888254
2024-01-07 03:00:00,71.63,0,0,-13.328556718820002,-0.3873740906833066
2024-01-07 04:00:00,71.62,0,0,-14.643360843009127,-0.029863265846989204
2024-01-07 05:00:00,71.64,0,0,-14.532701603222648,0.05995282471281834
2024-01-07 06:00:00,71.85,0,0,-12.43977181151731,0.6290452411353337
2024-01-07 07:00:00,71.14,0,0,-6.924765631309416,-2.128640787110289
2024-01-07 08:00:00,70.98,0,0,-12.982192856327826,-0.48155453010765
2024-01-07 09:00:00,71.32,0,0,-10.997646746270963,1.0211761388926852
2024-01-07 10:00:00,71.25,0,0,-13.978415836203947,-0.2106696943333023
2024-01-07 11:00:00,71.51,0,0,-11.867541912259657,0.7846413329910504
2024-01-07 12:00:00,71.21,0,0,-11.421487276832963,-0.9059288751424788
2024-01-07 13:00:00,72.24,0,0,-3.441886312246098,3.0756769541375313
2024-01-07 14:00:00,72.84,0,0,-8.317561326377623,1.749923129771482
2024-01-07 15:00:00,72.61,0,0,-12.295323598003643,-0.6683224224350598
2024-01-07 16:00:00,71.81,0,0,-6.169446622251312,-2.3340209779500847
2024-01-07 17:00:00,71.0,0,0,-6.076288814189806,-2.3593516900974567
2024-01-07 18:00:00,71.52,0,0,-9.21291680295943,1.5064653636560235
2024-01-07 19:00:00,71.65,0,0,-13.369805536178221,0.37615804834973493
2024-01-07 20:00:00,71.81,0,0,-13.048746740724349,0.4634577401228026
2024-01-07 21:00:00,71.95,0,0,-13.263310244907144,0.40511538026180827
2024-01-07 22:00:00,71.7,0,0,-12.068474490567128,-0.7300053834335486
2024-01-07 23:00:00,71.81,0,0,-13.558969513621788,0.3247221208522637
2024-01-08 00:00:00,71.76,0,0,-14.20827713922787,-0.1481676816531132
2024-01-08 01:00:00,72.36,0,0,-8.229345529495808,1.7739100505048357
2024-01-08 02:00:00,70.48,0,0,5.4012586950721895,-5.480232893345069
2024-01-08 03:00:00,70.56,0,0,-13.884236937469597,0.23627805313690622
2024-01-08 04:00:00,70.56,0,0,-14.753187853464976,0.0
2024-01-08 05:00:00,70.39,0,0,-12.900909387134332,-0.5036564687784348
2024-01-08 06:00:00,70.44,0,0,-14.207741620803231,0.1483132954599041
2024-01-08 07:00:00,70.13,0,0,-11.364464066096508,-0.921434161998632
2024-01-08 08:00:00,70.25,0,0,-13.438876807037751,0.35737675114874523
2024-01-08 09:00:00,70.08,0,0,-12.88284699862369,-0.508567846295551
2024-01-08 10:00:00,70.86,0,0,-6.220893001017389,2.3200320978050324
2024-01-08 11:00:00,71.81,0,0,-4.639220300197281,2.7501076516370686
2024-01-08 12:00:00,73.16,0,0,-0.9432419004892456,3.755087984408497
2024-01-08 13:00:00,73.59,0,0,-10.451734494478693,1.1696161504775835
2024-01-08 14:00:00,71.57,0,0,5.367552497163026,-5.471067778637178
2024-01-08 15:00:00,71.11,0,0,-10.166088035389828,-1.24728680827493
2024-01-08 16:00:00,70.93,0,0,-12.952728243699479,-0.489566307505093
2024-01-08 17:00:00,70.83,0,0,-13.751080720449744,-0.27248480675369346
2024-01-08 18:00:00,70.68,0,0,-13.242556389929058,-0.41075859941152365
2024-01-08 19:00:00,69.68,0,0,-4.605655403951439,-2.759234344747951
2024-01-08 20:00:00,68.19,0,0,0.3357334317038722,-4.102856536047063
2024-01-08 21:00:00,67.75,0,0,-10.27509991354758,-1.2176451865609965
2024-01-08 22:00:00,67.52,0,0,-12.40510435952017,-0.6384717322228288
2024-01-08 23:00:00,67.16,0,0,-11.066642442078379,-1.0024153914441039
2024-01-09 00:00:00,67.38,0,0,-12.484259337403955,0.6169485555666979
2024-01-09 01:00:00,66.38,0,0,-4.3285255535434075,-2.8345892357034717
2024-01-09 02:00:00,66.04,0,0,-11.176685665780713,-0.9724933346527688
2024-01-09 03:00:00,66.19,0,0,-13.173972726865058,0.42940731027362883
2024-01-09 04:00:00,66.15,0,0,-14.332414158082619,-0.1144133549157721
2024-01-09 05:00:00,65.94,0,0,-12.539054256098753,-0.6020491677270849
2024-01-09 06:00:00,64.56,0,0,-0.10792640810841869,-3.9822201672070565
2024-01-09 07:00:00,64.4,0,0,-13.042292853129263,-0.4652126286533987
2024-01-09 08:00:00,64.41,0,0,-14.64600246634689,0.029144977152105962
2024-01-09 09:00:00,63.85,0,0,-8.716729738814836,-1.6413845073610582
2024-01-09 10:00:00,63.82,0,0,-14.428283936355239,-0.08834522592488023
2024-01-09 11:00:00,64.24,0,0,-10.218229652747626,1.2331088845166045
2024-01-09 12:00:00,65.26,0,0,-3.947721858087319,2.938134273902364
2024-01-09 13:00:00,66.46,0,0,-2.5351934285334456,3.3222174956263584
2024-01-09 14:00:00,66.67,0,0,-12.644639408569338,0.5733393133421152
2024-01-09 15:00:00,66.78,0,0,-13.651683424487965,0.29951210961350966
2024-01-09 16:00:00,66.78,0,0,-14.753187853464976,0.0
2024-01-09 17:00:00,66.58,0,0,-12.74876784964996,-0.5450255560494753
2024-01-09 18:00:00,66.78,0,0,-12.750162372184887,0.544646368843912
2024-01-09 19:00:00,66.46,0,0,-11.548192682553854,-0.8714761735749101
2024-01-09 20:00:00,66.57,0,0,-13.6492855913655,0.30016410885937594
2024-01-09 21:00:00,65.65,0,0,-5.463029091565394,-2.526104277224882
2024-01-09 22:00:00,64.54,0,0,-3.568834119052894,-3.041158340841692
2024-01-09 23:00:00,64.17,0,0,-11.010549782810248,-1.0176676503268325
2024-01-10 00:00:00,63.2,0,0,-4.904059591257027,-2.6780947094398964
2024-01-10 01:00:00,63.29,0,0,-13.834404515280923,0.24982807935944468
2024-01-10 02:00:00,63.26,0,0,-14.447067460976083,-0.08323776295226983
2024-01-10 03:00:00,63.43,0,0,-13.020404405524983,0.4711643569857225
2024-01-10 04:00:00,63.35,0,0,-13.937806566015654,-0.2217118362112576
2024-01-10 05:00:00,63.4,0,0,-14.240657689445081,0.13936302626465463
2024-01-10 06:00:00,63.3,0,0,-13.722211444743765,-0.2803347049858253
2024-01-10 07:00:00,64.02,0,0,-7.358771846431882,2.0106293532412223
2024-01-10 08:00:00,64.84,0,0,-6.479876025422208,2.249611543921637
2024-01-10 09:00:00,64.71,0,0,-13.448458180644911,-0.3547714621035246
2024-01-10 10:00:00,64.66,0,0,-14.248441690582279,-0.13724646409703697
2024-01-10 11:00:00,64.75,0,0,-13.833227283457788,0.2501481826450743
2024-01-10 12:00:00,66.58,0,0,3.795440123079874,5.0435917909569
2024-01-10 13:00:00,67.98,0,0,-1.4198150799873266,3.6255020884087386
2024-01-10 14:00:00,67.05,0,0,-6.105689433207234,-2.3513573133212953
